airtemp,humidity,pressure,rainfall,tracktemp,winddirection,windspeed,round,year
16.2,51.0,1001.4,True,35.1,51,2.2,5,2018
16.2,51.4,1001.4,True,35.1,50,1.5,5,2018
16.4,52.4,1001.4,True,35.7,0,2.6,5,2018
16.6,50.7,1001.5,True,36.3,282,1.0,5,2018
16.5,50.2,1001.3,True,35.8,72,1.5,5,2018
16.4,51.8,1001.5,True,33.4,349,2.4,5,2018
16.4,51.8,1001.5,True,33.2,334,1.7,5,2018
16.2,51.6,1001.5,True,32.6,18,2.1,5,2018
16.1,51.2,1001.5,True,32.5,62,2.0,5,2018
16.0,53.0,1001.5,True,32.2,325,3.2,5,2018
16.0,51.9,1001.4,True,31.8,55,2.5,5,2018
15.8,52.8,1001.5,True,31.4,68,1.3,5,2018
15.9,52.8,1001.5,True,31.1,40,2.2,5,2018
15.8,53.5,1001.5,True,30.8,83,2.2,5,2018
15.8,53.8,1001.5,True,30.8,54,2.3,5,2018
15.9,53.3,1001.4,True,30.6,64,2.3,5,2018
15.8,53.4,1001.4,True,30.3,23,2.9,5,2018
15.7,52.8,1001.5,False,29.7,57,2.5,5,2018
15.7,53.3,1001.4,True,30.2,68,2.3,5,2018
15.7,53.2,1001.5,True,30.2,61,2.4,5,2018
15.7,53.3,1001.5,True,29.8,69,1.7,5,2018
15.8,53.5,1001.6,True,29.7,40,2.7,5,2018
15.8,53.2,1001.7,True,29.6,39,1.5,5,2018
15.8,54.1,1001.7,True,29.4,52,1.7,5,2018
15.8,53.7,1001.7,True,29.3,64,1.7,5,2018
15.9,53.3,1001.6,True,29.6,59,2.0,5,2018
15.7,53.3,1001.7,True,29.6,15,2.2,5,2018
15.7,53.3,1001.6,True,29.1,68,1.5,5,2018
15.6,53.8,1001.7,True,29.0,61,1.7,5,2018
15.6,54.5,1001.7,True,28.9,83,2.2,5,2018
15.7,54.7,1001.7,True,28.9,68,2.6,5,2018
15.7,54.7,1001.7,True,28.8,64,2.2,5,2018
15.8,54.4,1001.8,True,28.9,79,1.7,5,2018
15.6,54.0,1001.8,True,29.0,77,2.6,5,2018
15.6,53.4,1001.8,True,28.8,69,2.3,5,2018
15.7,54.3,1001.7,True,29.2,65,2.2,5,2018
15.8,53.6,1001.7,True,30.3,68,1.9,5,2018
15.9,52.5,1001.6,True,30.9,69,1.8,5,2018
16.0,53.2,1001.6,True,31.5,33,1.8,5,2018
16.1,52.2,1001.7,True,31.7,247,1.4,5,2018
15.9,51.7,1001.6,False,32.2,27,1.1,5,2018
15.9,52.5,1001.6,True,32.0,72,1.8,5,2018
16.0,53.1,1001.6,True,31.3,91,1.7,5,2018
16.2,52.6,1001.6,True,30.7,117,1.4,5,2018
16.3,51.2,1001.7,True,30.6,111,1.0,5,2018
16.1,51.2,1001.6,True,30.3,180,0.8,5,2018
15.9,52.3,1001.6,True,30.6,36,0.9,5,2018
16.0,53.6,1001.6,True,31.2,305,1.0,5,2018
16.1,52.1,1001.6,True,32.5,3,1.4,5,2018
16.1,52.4,1001.5,True,33.0,77,2.5,5,2018
16.2,52.4,1001.5,True,33.4,58,2.7,5,2018
16.5,51.9,1001.6,True,34.0,78,2.2,5,2018
16.7,51.6,1001.4,True,34.3,92,2.2,5,2018
16.8,49.9,1001.4,True,32.3,63,2.5,5,2018
16.8,49.7,1001.6,True,31.9,74,2.7,5,2018
16.3,49.5,1001.5,True,31.3,79,2.7,5,2018
15.8,50.7,1001.5,True,31.2,72,1.9,5,2018
15.9,51.5,1001.5,True,31.1,72,2.1,5,2018
15.8,51.2,1001.5,True,31.4,97,2.7,5,2018
15.8,52.2,1001.5,True,31.4,56,1.5,5,2018
15.9,51.6,1001.4,True,30.7,65,2.1,5,2018
16.0,51.7,1001.4,True,30.7,0,2.7,5,2018
16.2,51.5,1001.4,True,31.7,72,3.2,5,2018
15.9,51.1,1001.5,True,32.5,73,2.0,5,2018
16.1,51.8,1001.4,True,33.2,31,2.1,5,2018
16.5,51.0,1001.5,True,33.2,77,2.2,5,2018
16.7,50.4,1001.5,True,33.2,68,2.9,5,2018
16.7,50.4,1001.5,True,33.2,68,2.9,5,2018
16.9,49.5,1001.6,False,32.9,64,2.5,5,2018
16.7,50.4,1001.5,False,32.4,279,2.2,5,2018
16.8,50.2,1001.4,False,32.3,76,1.8,5,2018
17.0,49.1,1001.5,False,32.4,52,2.4,5,2018
17.0,50.1,1001.6,False,32.3,64,2.2,5,2018
17.1,49.6,1001.6,False,31.6,65,2.3,5,2018
17.0,49.5,1001.6,False,30.9,90,2.3,5,2018
16.9,49.5,1001.5,False,30.7,99,2.3,5,2018
16.9,49.5,1001.5,False,30.7,99,2.3,5,2018
16.5,51.2,1001.6,False,29.8,62,2.4,5,2018
16.0,52.4,1001.7,False,29.1,71,2.2,5,2018
16.0,53.2,1001.6,True,29.3,77,2.0,5,2018
25.3,52.5,1015.7,False,33.2,179,1.2,6,2018
25.6,51.3,1015.7,False,33.5,141,0.9,6,2018
25.6,50.5,1015.8,False,33.4,316,0.8,6,2018
25.6,50.8,1015.7,False,33.4,249,0.8,6,2018
25.6,51.4,1015.7,False,33.4,281,1.1,6,2018
25.6,51.4,1015.7,False,33.4,281,1.1,6,2018
25.6,51.7,1015.7,False,33.4,0,1.0,6,2018
25.6,51.6,1015.8,False,33.6,172,0.5,6,2018
25.6,51.4,1015.6,False,33.7,164,0.6,6,2018
25.8,50.6,1015.7,True,33.8,222,0.8,6,2018
26.0,50.7,1015.6,True,33.9,181,0.6,6,2018
26.0,50.7,1015.6,True,33.9,181,0.6,6,2018
26.1,50.0,1015.6,True,33.9,283,1.0,6,2018
26.5,48.9,1015.7,True,33.6,131,1.7,6,2018
26.7,48.3,1015.5,True,33.6,333,1.6,6,2018
26.7,48.2,1015.6,True,34.5,301,0.9,6,2018
26.7,47.7,1015.2,True,33.9,168,1.9,6,2018
26.7,47.7,1015.3,True,33.8,166,1.7,6,2018
26.7,47.7,1015.3,True,33.8,166,1.7,6,2018
26.8,46.1,1015.3,True,33.8,284,1.0,6,2018
26.8,46.1,1015.3,True,33.8,284,1.0,6,2018
26.8,45.9,1015.2,True,33.7,164,1.4,6,2018
27.0,43.3,1015.2,True,33.8,166,1.5,6,2018
27.1,43.6,1015.1,False,34.0,179,2.4,6,2018
27.1,43.9,1015.1,False,34.0,160,2.0,6,2018
27.2,43.8,1015.1,False,33.7,137,1.0,6,2018
27.2,43.8,1015.1,False,33.7,137,1.0,6,2018
27.2,44.2,1015.2,False,34.0,174,1.4,6,2018
27.3,44.1,1015.2,False,34.1,153,1.5,6,2018
27.2,44.1,1015.2,False,33.8,157,0.8,6,2018
27.3,43.9,1015.2,False,34.0,187,2.1,6,2018
27.4,43.8,1015.2,False,34.4,152,0.9,6,2018
27.3,44.4,1015.2,False,34.0,173,1.5,6,2018
27.2,45.2,1015.2,False,33.8,150,1.5,6,2018
27.2,45.1,1015.1,False,33.8,162,1.2,6,2018
27.2,45.6,1015.1,False,34.1,170,1.5,6,2018
27.2,45.6,1015.1,False,34.1,170,1.5,6,2018
27.2,44.9,1015.1,False,34.3,162,2.2,6,2018
27.6,43.7,1015.1,False,34.4,176,1.7,6,2018
27.5,43.9,1015.1,False,34.5,159,1.6,6,2018
27.3,47.1,1015.0,False,33.8,180,0.8,6,2018
27.3,47.1,1015.0,False,33.8,180,0.8,6,2018
27.1,48.0,1015.0,False,33.7,142,1.9,6,2018
27.0,48.4,1015.0,False,33.8,135,1.3,6,2018
27.0,48.3,1015.1,False,34.2,169,1.9,6,2018
27.4,46.1,1015.0,False,34.4,158,0.9,6,2018
27.5,45.6,1015.0,False,34.4,158,2.1,6,2018
27.5,45.1,1014.9,False,34.5,163,2.2,6,2018
27.5,45.8,1014.9,False,34.2,168,1.6,6,2018
27.5,45.8,1014.9,False,34.2,168,1.6,6,2018
27.6,45.2,1015.0,False,35.0,241,1.4,6,2018
27.6,45.3,1014.9,False,35.2,169,1.1,6,2018
27.4,46.2,1015.0,False,34.9,229,1.4,6,2018
27.5,45.7,1014.9,False,34.9,171,1.3,6,2018
27.6,46.1,1015.0,False,35.2,196,2.1,6,2018
27.6,45.9,1015.1,False,35.1,171,1.0,6,2018
27.4,46.6,1015.0,False,35.5,176,1.4,6,2018
27.4,46.9,1015.1,False,35.1,191,1.3,6,2018
27.4,47.5,1015.2,False,35.8,0,0.8,6,2018
27.4,48.0,1014.9,False,35.9,177,1.3,6,2018
27.5,47.6,1015.1,False,36.4,310,0.8,6,2018
27.5,47.6,1015.1,False,36.4,310,0.8,6,2018
27.4,48.9,1015.0,False,36.6,167,1.9,6,2018
27.4,48.9,1015.0,False,36.6,167,1.9,6,2018
27.1,50.9,1015.1,False,37.0,176,1.1,6,2018
27.1,50.9,1015.1,False,37.0,176,1.1,6,2018
26.9,51.6,1015.2,False,36.3,191,1.7,6,2018
26.8,52.0,1015.1,False,36.5,166,1.2,6,2018
26.8,52.2,1015.2,False,36.6,168,1.6,6,2018
26.9,51.9,1015.2,False,36.6,255,1.4,6,2018
26.7,52.8,1015.0,False,36.6,155,1.8,6,2018
26.5,53.6,1015.1,False,36.4,141,2.0,6,2018
26.6,53.5,1015.1,False,36.6,157,1.6,6,2018
26.7,53.3,1015.2,False,36.7,159,1.3,6,2018
26.7,53.6,1015.1,False,36.3,151,1.4,6,2018
26.6,54.4,1015.2,False,36.2,165,1.9,6,2018
26.7,54.1,1015.2,False,36.0,162,2.3,6,2018
26.6,54.9,1015.2,False,35.9,161,1.1,6,2018
26.6,54.8,1015.2,False,35.6,180,1.0,6,2018
26.6,55.1,1015.1,False,35.6,287,1.1,6,2018
26.4,55.8,1015.2,False,34.8,169,1.2,6,2018
26.4,55.9,1015.2,False,34.6,156,1.0,6,2018
26.4,55.9,1015.2,False,34.6,156,1.0,6,2018
26.3,56.2,1015.2,False,34.7,193,1.4,6,2018
26.3,56.2,1015.2,False,34.7,193,1.4,6,2018
26.3,56.7,1015.1,False,34.8,175,1.8,6,2018
26.3,56.7,1015.2,False,34.4,177,2.4,6,2018
26.3,56.7,1015.2,False,34.4,177,2.4,6,2018
26.3,56.8,1015.2,False,34.4,157,2.2,6,2018
26.2,57.1,1015.3,False,34.3,165,1.2,6,2018
26.2,56.7,1015.2,False,34.3,280,1.4,6,2018
26.2,57.0,1015.3,False,34.3,212,1.4,6,2018
26.2,57.0,1015.3,False,34.3,212,1.4,6,2018
26.1,57.1,1015.3,False,34.1,213,1.5,6,2018
26.0,57.4,1015.3,False,34.3,159,1.9,6,2018
25.9,58.1,1015.2,False,34.3,159,1.7,6,2018
25.9,58.1,1015.2,False,34.3,159,1.7,6,2018
26.1,57.1,1015.2,False,35.0,185,1.0,6,2018
26.2,56.8,1015.2,False,34.6,144,1.0,6,2018
26.3,56.5,1015.3,False,34.5,187,1.4,6,2018
26.2,57.2,1015.2,False,34.4,166,1.3,6,2018
26.2,57.2,1015.2,False,34.4,166,1.3,6,2018
26.0,57.5,1015.1,False,34.2,152,1.6,6,2018
25.9,58.1,1015.2,False,34.2,198,1.3,6,2018
25.7,58.2,1015.2,False,34.5,149,1.4,6,2018
25.7,58.2,1015.2,False,34.5,149,1.4,6,2018
25.5,58.7,1015.2,False,33.8,173,1.5,6,2018
25.4,59.3,1015.1,False,33.7,210,1.4,6,2018
25.5,59.0,1015.1,False,34.4,179,1.4,6,2018
25.7,58.0,1015.2,False,34.7,125,1.1,6,2018
25.9,57.5,1015.1,False,34.5,288,1.3,6,2018
25.9,57.6,1015.1,False,34.4,164,1.1,6,2018
26.0,57.2,1015.1,False,34.5,159,1.3,6,2018
20.5,28.3,1018.1,False,41.5,14,2.2,7,2018
20.5,27.1,1018.1,False,41.5,29,2.0,7,2018
20.1,27.8,1018.0,False,41.5,21,1.0,7,2018
20.1,27.4,1018.0,False,41.5,344,0.9,7,2018
20.1,28.5,1018.1,False,41.0,7,1.2,7,2018
20.0,27.7,1018.0,False,41.0,34,1.8,7,2018
19.7,27.7,1017.9,False,41.0,56,0.8,7,2018
19.9,28.6,1017.9,False,42.1,21,1.2,7,2018
19.9,28.2,1017.9,False,41.6,32,1.3,7,2018
19.9,27.8,1017.9,False,41.5,349,1.0,7,2018
20.0,27.0,1017.9,False,41.5,36,1.6,7,2018
20.1,27.7,1017.9,False,41.2,355,1.2,7,2018
20.0,27.7,1017.9,False,41.0,0,1.3,7,2018
20.0,28.2,1017.9,False,40.2,26,2.0,7,2018
20.0,27.4,1017.9,False,40.1,337,1.6,7,2018
20.0,28.4,1017.8,False,40.1,18,0.9,7,2018
20.0,28.4,1017.8,False,40.1,18,0.9,7,2018
20.0,28.2,1017.9,False,39.9,6,1.5,7,2018
20.4,28.1,1017.8,False,40.5,28,3.7,7,2018
20.6,27.3,1017.8,False,40.1,359,2.0,7,2018
20.6,27.3,1017.8,False,40.1,359,2.0,7,2018
20.6,28.6,1017.7,False,39.7,356,2.6,7,2018
20.7,27.8,1017.8,False,39.2,358,3.5,7,2018
20.6,27.8,1017.8,False,39.1,350,2.0,7,2018
20.6,27.8,1017.8,False,39.1,350,2.0,7,2018
20.5,27.6,1017.7,False,38.3,351,3.0,7,2018
20.7,26.8,1017.9,False,38.7,328,4.3,7,2018
20.6,27.4,1017.8,False,38.8,344,4.6,7,2018
20.8,27.1,1017.9,False,38.7,1,2.7,7,2018
21.0,27.0,1017.6,False,39.0,356,2.8,7,2018
21.0,25.7,1017.7,False,39.0,12,3.4,7,2018
20.7,25.9,1017.7,False,38.9,2,2.1,7,2018
20.7,25.9,1017.7,False,38.9,2,2.1,7,2018
20.6,26.9,1017.8,False,38.1,358,2.2,7,2018
20.6,27.5,1017.7,False,37.8,13,1.9,7,2018
20.5,26.9,1017.7,False,37.3,14,3.0,7,2018
20.5,26.9,1017.7,False,37.3,14,3.0,7,2018
20.4,27.5,1017.7,False,38.1,3,2.5,7,2018
20.4,27.7,1017.7,False,38.2,3,2.8,7,2018
20.5,27.8,1017.7,False,38.3,14,2.5,7,2018
20.5,27.5,1017.6,False,38.4,35,2.2,7,2018
20.6,28.1,1017.7,False,37.7,14,1.7,7,2018
20.5,27.8,1017.6,False,37.7,354,2.3,7,2018
20.6,27.4,1017.7,False,37.7,9,3.4,7,2018
20.7,28.0,1017.6,False,38.0,357,3.7,7,2018
21.0,28.2,1017.6,False,38.0,354,3.5,7,2018
21.2,27.0,1017.9,False,37.9,352,3.5,7,2018
20.8,27.6,1017.7,False,38.0,356,3.6,7,2018
20.7,27.8,1017.6,False,37.2,344,2.9,7,2018
20.7,27.1,1017.6,False,36.5,352,3.5,7,2018
20.5,27.2,1017.6,False,36.3,357,3.3,7,2018
20.4,26.8,1017.6,False,36.2,3,3.4,7,2018
20.6,27.5,1017.6,False,36.2,4,4.4,7,2018
20.5,27.1,1017.5,False,36.2,41,2.6,7,2018
20.3,28.2,1017.5,False,36.2,6,1.4,7,2018
20.3,28.5,1017.5,False,36.0,5,2.4,7,2018
20.3,28.5,1017.5,False,36.0,5,2.4,7,2018
20.4,28.4,1017.5,False,36.1,33,2.7,7,2018
20.1,27.7,1017.5,False,36.1,8,1.8,7,2018
20.1,27.7,1017.5,False,36.1,8,1.8,7,2018
20.0,29.8,1017.5,False,35.9,25,2.0,7,2018
20.3,27.8,1017.5,False,35.6,1,2.7,7,2018
20.4,27.5,1017.4,False,35.6,13,2.6,7,2018
20.4,27.5,1017.4,False,35.6,13,2.6,7,2018
20.8,27.4,1017.4,False,35.0,351,2.9,7,2018
20.8,27.2,1017.4,False,38.4,357,3.8,7,2018
20.6,27.6,1017.4,False,38.2,14,2.6,7,2018
20.5,28.2,1017.3,False,37.8,17,2.4,7,2018
20.6,27.7,1017.4,False,37.8,3,1.7,7,2018
20.4,27.7,1017.3,False,38.1,13,2.4,7,2018
20.5,27.8,1017.3,False,36.6,6,1.8,7,2018
20.6,28.1,1017.3,False,36.6,16,2.5,7,2018
20.6,28.1,1017.3,False,36.6,16,2.5,7,2018
20.8,28.2,1017.3,False,36.9,13,2.0,7,2018
21.0,28.3,1017.2,False,35.6,350,2.5,7,2018
21.3,27.3,1017.3,False,35.7,10,2.6,7,2018
21.3,26.7,1017.3,False,35.3,353,2.2,7,2018
21.1,27.3,1017.2,False,34.6,21,2.9,7,2018
21.0,27.2,1017.3,False,34.2,10,1.1,7,2018
21.0,27.7,1017.2,False,33.9,13,1.6,7,2018
20.9,27.6,1017.1,False,33.8,6,3.0,7,2018
20.6,27.4,1017.3,False,33.4,5,3.2,7,2018
20.4,27.3,1017.3,False,33.3,347,2.5,7,2018
20.4,27.7,1017.1,False,33.2,350,2.7,7,2018
20.4,28.1,1017.1,False,33.1,355,3.9,7,2018
20.7,28.4,1017.2,False,33.1,351,4.0,7,2018
20.8,28.6,1017.2,False,33.0,357,4.1,7,2018
20.8,28.3,1017.0,False,33.0,359,3.5,7,2018
20.7,28.6,1017.0,False,33.2,354,3.9,7,2018
20.8,27.6,1017.2,False,33.0,355,4.3,7,2018
20.8,27.6,1017.2,False,33.0,355,4.3,7,2018
20.4,27.8,1017.1,False,33.0,2,2.7,7,2018
20.4,27.8,1017.1,False,33.0,2,2.7,7,2018
20.8,28.0,1017.0,False,33.2,348,4.3,7,2018
20.6,28.0,1017.1,False,33.4,4,3.7,7,2018
20.5,28.8,1017.1,False,33.4,10,1.8,7,2018
20.5,28.8,1017.1,False,33.4,10,1.8,7,2018
20.7,28.3,1017.1,False,33.7,8,2.0,7,2018
20.6,28.6,1017.2,False,33.6,14,2.1,7,2018
20.6,28.6,1017.0,False,33.6,17,2.4,7,2018
20.6,29.9,1017.1,False,33.4,10,2.1,7,2018
20.7,29.1,1017.0,False,33.3,357,1.7,7,2018
20.5,29.2,1017.0,False,33.3,6,2.1,7,2018
20.7,29.6,1017.0,False,32.4,359,1.4,7,2018
20.7,29.6,1017.0,False,32.4,359,1.4,7,2018
20.7,29.6,1017.0,False,32.4,359,1.4,7,2018
25.0,48.6,966.4,False,44.3,116,2.5,8,2018
24.7,49.3,966.4,False,44.1,188,2.9,8,2018
24.5,50.5,966.5,False,43.1,57,1.4,8,2018
24.4,50.3,966.4,False,42.7,75,1.7,8,2018
24.3,50.5,966.5,False,42.7,72,2.2,8,2018
24.5,50.1,966.5,False,42.7,117,1.4,8,2018
24.5,50.0,966.5,True,42.7,90,1.6,8,2018
24.3,50.4,966.4,False,42.6,108,1.8,8,2018
24.2,51.4,966.4,False,41.5,78,1.3,8,2018
24.2,51.3,966.4,False,41.4,97,2.1,8,2018
24.2,51.3,966.4,False,41.4,97,2.1,8,2018
24.3,50.7,966.4,False,41.1,120,1.3,8,2018
24.5,49.9,966.6,False,42.1,110,2.1,8,2018
24.5,48.3,966.4,False,42.3,80,0.9,8,2018
24.2,49.8,966.4,False,42.4,140,1.7,8,2018
24.6,48.6,966.4,False,43.3,117,2.2,8,2018
24.7,48.6,966.3,False,44.1,106,1.7,8,2018
24.7,48.6,966.4,False,44.2,111,2.4,8,2018
24.7,48.9,966.3,False,44.5,110,2.7,8,2018
24.6,48.5,966.4,False,44.6,118,3.1,8,2018
24.6,48.9,966.4,False,44.7,135,2.0,8,2018
24.6,48.5,966.2,False,44.6,124,1.9,8,2018
24.6,48.5,966.2,False,44.6,124,1.9,8,2018
24.9,48.0,966.3,False,45.2,140,2.5,8,2018
24.9,47.5,966.3,False,45.0,115,3.6,8,2018
24.9,47.6,966.2,False,45.2,132,3.7,8,2018
25.1,45.4,966.3,False,45.0,121,3.3,8,2018
25.3,44.6,966.3,False,44.6,128,3.6,8,2018
24.7,47.7,966.4,False,44.6,122,3.0,8,2018
24.9,47.8,966.3,False,44.8,106,2.0,8,2018
24.9,48.3,966.1,False,44.8,129,1.8,8,2018
25.1,48.1,966.2,False,44.7,114,2.2,8,2018
25.1,48.5,966.2,False,44.5,114,3.7,8,2018
25.0,48.7,966.2,False,44.1,112,3.4,8,2018
24.9,48.9,966.2,False,44.3,117,3.7,8,2018
24.9,48.9,966.2,False,44.3,117,3.7,8,2018
24.9,49.0,966.1,False,44.7,103,2.8,8,2018
24.9,48.7,966.1,False,44.7,126,2.1,8,2018
24.9,48.3,966.2,False,44.7,171,2.4,8,2018
25.0,48.6,966.2,False,42.5,120,2.5,8,2018
24.6,49.5,966.1,False,42.5,148,1.8,8,2018
24.5,50.3,966.1,False,43.5,114,1.8,8,2018
24.7,49.6,966.2,False,44.5,14,1.9,8,2018
24.9,48.9,966.1,False,44.8,90,0.8,8,2018
25.0,48.7,966.0,False,44.7,26,1.4,8,2018
25.2,48.0,966.1,False,44.7,348,1.5,8,2018
25.1,48.0,966.1,False,44.3,134,1.9,8,2018
25.5,47.4,966.2,False,44.3,123,1.4,8,2018
25.6,45.8,966.2,False,44.6,76,2.1,8,2018
25.0,47.0,966.1,False,44.4,71,1.4,8,2018
24.9,47.8,966.1,False,44.1,140,1.1,8,2018
25.2,47.1,966.0,False,44.2,116,1.3,8,2018
25.3,46.1,966.0,False,43.7,83,2.3,8,2018
24.9,47.3,965.9,False,43.0,126,2.6,8,2018
24.8,48.1,966.1,False,43.0,95,1.6,8,2018
24.8,48.0,966.2,False,43.1,74,1.3,8,2018
25.0,47.9,966.2,False,43.0,119,1.9,8,2018
25.0,47.2,966.1,False,42.9,106,1.9,8,2018
24.8,47.5,966.1,False,42.6,66,2.4,8,2018
24.5,47.4,966.2,False,42.5,105,1.6,8,2018
24.4,47.6,966.3,False,42.1,83,1.8,8,2018
24.3,47.7,966.2,False,41.8,118,1.6,8,2018
24.4,47.6,966.2,False,40.6,84,1.5,8,2018
24.3,48.0,966.2,False,40.3,133,1.8,8,2018
24.6,46.6,966.2,False,40.1,101,1.3,8,2018
24.5,46.7,966.2,False,40.0,106,2.0,8,2018
24.3,46.7,966.2,False,40.0,114,2.4,8,2018
24.2,47.0,966.2,False,40.1,112,2.4,8,2018
24.2,47.0,966.2,False,40.3,101,2.1,8,2018
24.3,46.7,966.2,False,40.2,98,1.5,8,2018
24.3,46.4,966.2,False,40.2,91,1.8,8,2018
24.3,46.1,966.2,False,40.1,121,1.5,8,2018
24.4,45.6,966.2,False,40.2,97,1.7,8,2018
24.5,45.8,966.1,False,40.2,122,1.8,8,2018
24.6,47.0,966.2,False,39.8,78,1.3,8,2018
24.6,49.4,966.2,False,39.6,349,1.1,8,2018
24.6,51.1,966.2,False,39.6,335,2.3,8,2018
24.7,51.4,966.3,False,39.7,317,1.4,8,2018
24.7,51.6,966.2,False,39.6,347,1.2,8,2018
24.6,50.9,966.3,False,39.7,80,1.2,8,2018
24.5,47.1,966.2,False,39.5,23,1.0,8,2018
24.4,47.4,966.3,False,39.3,92,0.7,8,2018
24.5,46.8,966.3,False,39.2,0,0.7,8,2018
24.5,47.2,966.3,False,39.1,15,0.9,8,2018
24.5,47.1,966.2,False,39.0,27,1.1,8,2018
24.3,47.9,966.3,False,38.9,28,1.0,8,2018
24.4,48.2,966.4,False,38.4,153,0.9,8,2018
24.4,48.3,966.3,False,38.4,149,1.0,8,2018
24.3,49.3,966.3,False,37.8,75,0.9,8,2018
24.0,51.4,966.4,False,37.8,43,1.8,8,2018
23.6,53.4,966.3,False,37.8,120,1.6,8,2018
23.4,54.8,966.4,False,37.7,19,1.6,8,2018
23.4,55.9,966.4,False,37.6,63,0.8,8,2018
23.4,55.4,966.3,False,39.6,53,1.0,8,2018
23.4,55.9,966.4,False,39.6,6,0.8,8,2018
23.6,55.2,966.3,False,39.8,149,1.2,8,2018
23.7,55.2,966.3,False,39.9,0,1.2,8,2018
23.9,54.0,966.4,False,40.1,1,0.5,8,2018
23.9,53.2,966.4,False,40.0,298,1.3,8,2018
24.0,52.8,966.3,False,40.1,336,0.9,8,2018
24.0,52.8,966.3,False,40.1,336,0.9,8,2018
23.8,53.1,966.4,False,39.7,353,0.8,8,2018
22.7,37.6,936.3,False,48.6,7,1.5,9,2018
22.7,37.5,936.3,False,48.4,58,2.0,9,2018
22.8,36.5,936.3,False,48.1,47,1.9,9,2018
22.3,37.3,936.3,False,48.1,79,1.0,9,2018
22.5,38.5,936.3,False,47.8,77,2.4,9,2018
22.8,37.6,936.2,False,48.2,70,1.4,9,2018
23.0,37.5,936.3,False,48.2,64,2.3,9,2018
23.2,36.7,936.2,False,47.9,71,3.1,9,2018
22.7,38.1,936.3,False,47.4,58,2.8,9,2018
22.7,37.4,936.2,False,47.4,44,2.6,9,2018
22.7,37.4,936.2,False,47.4,44,2.6,9,2018
22.8,37.6,936.2,False,47.3,57,2.7,9,2018
22.9,36.9,936.1,False,46.9,68,2.5,9,2018
23.2,36.6,936.2,False,46.9,71,3.0,9,2018
23.2,36.9,936.1,False,47.1,61,3.3,9,2018
23.5,37.1,936.1,False,47.1,74,3.1,9,2018
23.6,37.7,936.3,False,47.2,57,2.5,9,2018
23.8,36.2,936.2,False,47.2,70,2.4,9,2018
23.6,36.3,936.2,False,47.2,41,3.4,9,2018
23.5,36.7,936.2,False,47.0,73,2.1,9,2018
23.1,37.4,936.2,False,46.9,39,2.7,9,2018
22.8,37.0,936.2,False,46.9,72,2.8,9,2018
22.7,37.4,936.3,False,47.0,67,2.9,9,2018
23.0,37.2,936.1,False,46.4,40,2.5,9,2018
22.8,37.7,936.1,False,46.6,58,1.8,9,2018
23.0,37.4,936.1,False,46.7,44,2.9,9,2018
22.5,38.5,936.1,False,46.6,56,2.1,9,2018
22.2,39.4,936.1,False,46.7,64,2.6,9,2018
22.2,39.4,936.1,False,46.7,64,2.6,9,2018
22.6,39.5,936.1,False,46.7,67,4.0,9,2018
22.9,38.0,936.1,False,46.7,68,3.9,9,2018
23.0,37.9,936.0,False,46.6,64,2.9,9,2018
23.1,38.3,936.1,False,46.4,65,3.1,9,2018
23.2,37.5,936.1,False,45.3,64,2.6,9,2018
22.7,38.5,936.1,False,44.6,68,2.3,9,2018
22.8,38.3,936.0,False,44.2,67,2.8,9,2018
22.8,38.4,936.1,False,45.1,65,2.8,9,2018
23.1,38.3,936.1,False,45.2,62,3.5,9,2018
23.0,37.4,936.1,False,45.2,74,1.1,9,2018
22.6,38.7,936.1,False,45.4,66,1.9,9,2018
22.8,38.1,936.0,False,45.5,63,3.8,9,2018
22.9,38.3,936.0,False,45.4,50,3.4,9,2018
22.7,38.2,936.0,False,45.5,67,3.3,9,2018
22.4,39.5,936.0,False,45.7,87,2.0,9,2018
22.9,38.4,936.1,False,46.1,70,1.5,9,2018
23.3,37.6,936.0,False,46.1,82,2.5,9,2018
23.4,37.3,936.0,False,45.7,65,3.5,9,2018
23.4,36.4,936.1,False,45.7,52,1.6,9,2018
23.0,37.2,936.0,False,45.7,38,1.9,9,2018
22.9,37.7,936.0,False,45.7,62,2.1,9,2018
22.9,37.7,936.1,False,45.6,74,2.5,9,2018
23.2,37.0,936.1,False,45.7,85,2.7,9,2018
23.1,36.6,936.1,False,45.9,63,1.4,9,2018
23.4,36.9,936.1,False,46.0,55,2.7,9,2018
23.7,35.4,936.1,False,46.1,59,2.8,9,2018
23.7,34.7,936.1,False,46.0,67,3.5,9,2018
23.5,35.0,936.1,False,45.2,48,2.8,9,2018
23.1,35.8,936.1,False,45.0,47,2.3,9,2018
22.9,36.1,936.2,False,45.4,32,2.4,9,2018
22.5,36.8,936.1,False,45.5,60,2.0,9,2018
22.7,36.5,936.0,False,45.0,52,1.6,9,2018
22.7,36.6,936.0,False,45.1,62,2.7,9,2018
22.6,37.3,936.1,False,45.2,71,2.8,9,2018
22.7,37.3,936.1,False,45.2,45,2.1,9,2018
23.0,35.7,936.0,False,45.2,63,2.0,9,2018
23.3,35.5,936.0,False,44.9,63,2.6,9,2018
23.4,36.1,936.0,False,44.8,63,2.7,9,2018
23.4,35.6,936.0,False,45.1,52,2.7,9,2018
23.1,36.1,936.1,False,45.2,72,1.8,9,2018
23.3,36.5,936.0,False,45.2,62,2.6,9,2018
