year,round,code,compound_1,compound_2,compound_3,compound_4,compound_5,compound_6,compound_7,compound_8,stint length_1,stint length_2,stint length_3,stint length_4,stint length_5,stint length_6,stint length_7,stint length_8
2020,10,HAM,SOFT,HARD,N,N,N,N,N,N,16.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,10,KVY,HARD,MEDIUM,N,N,N,N,N,N,30.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,10,LAT,MEDIUM,HARD,N,N,N,N,N,N,17.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,10,LEC,MEDIUM,HARD,N,N,N,N,N,N,28.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,10,MAG,MEDIUM,HARD,N,N,N,N,N,N,19.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,10,NOR,SOFT,HARD,MEDIUM,N,N,N,N,N,1.0,46.0,5.0,0.0,0.0,0.0,0.0,0.0
2020,10,OCO,SOFT,HARD,N,N,N,N,N,N,18.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,10,PER,SOFT,HARD,N,N,N,N,N,N,20.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,10,RAI,HARD,MEDIUM,N,N,N,N,N,N,35.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,10,RIC,SOFT,HARD,N,N,N,N,N,N,15.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,10,RUS,MEDIUM,HARD,MEDIUM,SOFT,N,N,N,N,1.0,13.0,36.0,2.0,0.0,0.0,0.0,0.0
2020,10,SAI,SOFT,N,N,N,N,N,N,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,10,STR,MEDIUM,N,N,N,N,N,N,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,10,VER,MEDIUM,HARD,N,N,N,N,N,N,25.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,10,VET,MEDIUM,HARD,N,N,N,N,N,N,30.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,11,ALB,SOFT,MEDIUM,N,N,N,N,N,N,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,11,BOT,SOFT,MEDIUM,N,N,N,N,N,N,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,11,GAS,MEDIUM,HARD,SOFT,N,N,N,N,N,30.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0
2020,11,GIO,SOFT,MEDIUM,MEDIUM,N,N,N,N,N,15.0,21.0,24.0,0.0,0.0,0.0,0.0,0.0
2020,11,GRO,MEDIUM,HARD,N,N,N,N,N,N,28.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,11,HAM,SOFT,MEDIUM,SOFT,N,N,N,N,N,16.0,29.0,15.0,0.0,0.0,0.0,0.0,0.0
2020,11,HUL,SOFT,MEDIUM,SOFT,N,N,N,N,N,29.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0
2020,11,KVY,MEDIUM,HARD,SOFT,N,N,N,N,N,17.0,27.0,16.0,0.0,0.0,0.0,0.0,0.0
2020,11,LAT,SOFT,MEDIUM,MEDIUM,N,N,N,N,N,14.0,19.0,27.0,0.0,0.0,0.0,0.0,0.0
2020,11,LEC,SOFT,MEDIUM,MEDIUM,N,N,N,N,N,10.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0
2020,11,MAG,SOFT,MEDIUM,MEDIUM,N,N,N,N,N,14.0,20.0,26.0,0.0,0.0,0.0,0.0,0.0
2020,11,NOR,SOFT,MEDIUM,N,N,N,N,N,N,29.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,11,OCO,SOFT,N,N,N,N,N,N,N,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,11,PER,SOFT,MEDIUM,SOFT,N,N,N,N,N,28.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0
2020,11,RAI,SOFT,MEDIUM,SOFT,N,N,N,N,N,10.0,34.0,16.0,0.0,0.0,0.0,0.0,0.0
2020,11,RIC,SOFT,MEDIUM,SOFT,N,N,N,N,N,16.0,28.0,16.0,0.0,0.0,0.0,0.0,0.0
2020,11,RUS,SOFT,MEDIUM,N,N,N,N,N,N,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,11,SAI,SOFT,MEDIUM,SOFT,N,N,N,N,N,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0
2020,11,VER,SOFT,MEDIUM,SOFT,N,N,N,N,N,16.0,29.0,15.0,0.0,0.0,0.0,0.0,0.0
2020,11,VET,MEDIUM,HARD,SOFT,N,N,N,N,N,11.0,30.0,19.0,0.0,0.0,0.0,0.0,0.0
2020,12,ALB,SOFT,MEDIUM,SOFT,N,N,N,N,N,19.0,27.0,19.0,0.0,0.0,0.0,0.0,0.0
2020,12,BOT,MEDIUM,HARD,N,N,N,N,N,N,41.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,GAS,SOFT,MEDIUM,N,N,N,N,N,N,28.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,GIO,MEDIUM,HARD,N,N,N,N,N,N,28.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,GRO,MEDIUM,HARD,N,N,N,N,N,N,26.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,HAM,MEDIUM,HARD,N,N,N,N,N,N,40.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,KVY,MEDIUM,HARD,SOFT,N,N,N,N,N,25.0,30.0,9.0,0.0,0.0,0.0,0.0,0.0
2020,12,LAT,MEDIUM,HARD,N,N,N,N,N,N,24.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,LEC,MEDIUM,HARD,N,N,N,N,N,N,34.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,MAG,HARD,MEDIUM,N,N,N,N,N,N,31.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,NOR,SOFT,HARD,MEDIUM,N,N,N,N,N,18.0,25.0,22.0,0.0,0.0,0.0,0.0,0.0
2020,12,OCO,MEDIUM,SOFT,N,N,N,N,N,N,53.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,PER,SOFT,MEDIUM,SOFT,N,N,N,N,N,1.0,44.0,20.0,0.0,0.0,0.0,0.0,0.0
2020,12,RAI,SOFT,MEDIUM,N,N,N,N,N,N,11.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,RIC,SOFT,MEDIUM,N,N,N,N,N,N,14.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,RUS,MEDIUM,HARD,N,N,N,N,N,N,36.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,SAI,SOFT,MEDIUM,N,N,N,N,N,N,26.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,STR,MEDIUM,HARD,SOFT,N,N,N,N,N,18.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
2020,12,VER,SOFT,MEDIUM,N,N,N,N,N,N,23.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,VET,MEDIUM,HARD,N,N,N,N,N,N,27.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,13,ALB,SOFT,HARD,SOFT,N,N,N,N,N,14.0,45.0,4.0,0.0,0.0,0.0,0.0,0.0
2020,13,BOT,MEDIUM,HARD,SOFT,N,N,N,N,N,19.0,32.0,12.0,0.0,0.0,0.0,0.0,0.0
2020,13,GAS,SOFT,N,N,N,N,N,N,N,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,13,GIO,SOFT,MEDIUM,N,N,N,N,N,N,10.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,13,GRO,MEDIUM,HARD,SOFT,N,N,N,N,N,9.0,41.0,13.0,0.0,0.0,0.0,0.0,0.0
2020,13,HAM,MEDIUM,HARD,SOFT,N,N,N,N,N,30.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0
2020,13,KVY,SOFT,HARD,SOFT,N,N,N,N,N,14.0,37.0,12.0,0.0,0.0,0.0,0.0,0.0
2020,13,LAT,MEDIUM,HARD,N,N,N,N,N,N,34.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,13,LEC,SOFT,HARD,N,N,N,N,N,N,13.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,13,MAG,MEDIUM,HARD,N,N,N,N,N,N,27.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,13,NOR,SOFT,MEDIUM,SOFT,N,N,N,N,N,13.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0
2020,13,OCO,MEDIUM,HARD,N,N,N,N,N,N,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,13,PER,MEDIUM,HARD,SOFT,N,N,N,N,N,27.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0
2020,13,RAI,MEDIUM,SOFT,N,N,N,N,N,N,48.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,13,RIC,SOFT,HARD,N,N,N,N,N,N,14.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,13,RUS,MEDIUM,HARD,N,N,N,N,N,N,11.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,13,SAI,SOFT,MEDIUM,SOFT,N,N,N,N,N,17.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0
2020,13,STR,MEDIUM,HARD,MEDIUM,SOFT,N,N,N,N,1.0,28.0,23.0,11.0,0.0,0.0,0.0,0.0
2020,13,VER,MEDIUM,HARD,N,N,N,N,N,N,18.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,13,VET,MEDIUM,HARD,SOFT,N,N,N,N,N,39.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0
2020,14,ALB,WET,INTERMEDIATE,INTERMEDIATE,N,N,N,N,N,12.0,22.0,24.0,0.0,0.0,0.0,0.0,0.0
2020,14,BOT,WET,INTERMEDIATE,INTERMEDIATE,N,N,N,N,N,7.0,39.0,11.0,0.0,0.0,0.0,0.0,0.0
2020,14,GAS,WET,INTERMEDIATE,INTERMEDIATE,N,N,N,N,N,10.0,23.0,24.0,0.0,0.0,0.0,0.0,0.0
2020,14,GIO,WET,INTERMEDIATE,N,N,N,N,N,N,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,14,GRO,WET,INTERMEDIATE,INTERMEDIATE,N,N,N,N,N,8.0,28.0,13.0,0.0,0.0,0.0,0.0,0.0
2020,14,HAM,WET,INTERMEDIATE,N,N,N,N,N,N,8.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,14,KVY,WET,INTERMEDIATE,N,N,N,N,N,N,8.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,14,LAT,INTERMEDIATE,INTERMEDIATE,INTERMEDIATE,N,N,N,N,N,8.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0
2020,14,LEC,WET,INTERMEDIATE,INTERMEDIATE,N,N,N,N,N,6.0,24.0,28.0,0.0,0.0,0.0,0.0,0.0
2020,14,MAG,WET,INTERMEDIATE,INTERMEDIATE,N,N,N,N,N,8.0,26.0,21.0,0.0,0.0,0.0,0.0,0.0
2020,14,NOR,WET,INTERMEDIATE,INTERMEDIATE,N,N,N,N,N,9.0,27.0,22.0,0.0,0.0,0.0,0.0,0.0
2020,14,OCO,WET,WET,INTERMEDIATE,N,N,N,N,N,1.0,9.0,47.0,0.0,0.0,0.0,0.0,0.0
2020,14,PER,WET,INTERMEDIATE,N,N,N,N,N,N,10.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,14,RAI,WET,INTERMEDIATE,INTERMEDIATE,INTERMEDIATE,N,N,N,N,8.0,22.0,20.0,7.0,0.0,0.0,0.0,0.0
2020,14,RIC,WET,INTERMEDIATE,INTERMEDIATE,N,N,N,N,N,10.0,22.0,26.0,0.0,0.0,0.0,0.0,0.0
2020,14,RUS,INTERMEDIATE,INTERMEDIATE,INTERMEDIATE,N,N,N,N,N,32.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0
2020,14,SAI,WET,INTERMEDIATE,INTERMEDIATE,N,N,N,N,N,10.0,23.0,25.0,0.0,0.0,0.0,0.0,0.0
2020,14,STR,WET,INTERMEDIATE,INTERMEDIATE,N,N,N,N,N,9.0,27.0,22.0,0.0,0.0,0.0,0.0,0.0
2020,14,VER,WET,INTERMEDIATE,INTERMEDIATE,INTERMEDIATE,N,N,N,N,11.0,7.0,25.0,15.0,0.0,0.0,0.0,0.0
2020,14,VET,WET,INTERMEDIATE,INTERMEDIATE,N,N,N,N,N,8.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0
2020,15,ALB,MEDIUM,MEDIUM,MEDIUM,HARD,N,N,N,N,1.0,18.0,15.0,23.0,0.0,0.0,0.0,0.0
2020,15,BOT,MEDIUM,MEDIUM,HARD,MEDIUM,MEDIUM,N,N,N,1.0,3.0,21.0,13.0,19.0,0.0,0.0,0.0
2020,15,GAS,MEDIUM,HARD,HARD,N,N,N,N,N,1.0,24.0,32.0,0.0,0.0,0.0,0.0,0.0
2020,15,GIO,MEDIUM,MEDIUM,HARD,SOFT,N,N,N,N,1.0,19.0,33.0,3.0,0.0,0.0,0.0,0.0
2020,15,GRO,HARD,N,N,N,N,N,N,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,15,HAM,MEDIUM,MEDIUM,MEDIUM,HARD,N,N,N,N,1.0,18.0,16.0,22.0,0.0,0.0,0.0,0.0
2020,15,KVY,MEDIUM,SOFT,HARD,HARD,N,N,N,N,1.0,16.0,16.0,23.0,0.0,0.0,0.0,0.0
2020,15,LAT,HARD,MEDIUM,MEDIUM,HARD,N,N,N,N,1.0,20.0,16.0,19.0,0.0,0.0,0.0,0.0
2020,15,LEC,HARD,MEDIUM,HARD,HARD,N,N,N,N,1.0,22.0,17.0,16.0,0.0,0.0,0.0,0.0
2020,15,MAG,MEDIUM,HARD,HARD,HARD,SOFT,N,N,N,1.0,2.0,24.0,26.0,3.0,0.0,0.0,0.0
2020,15,NOR,MEDIUM,MEDIUM,MEDIUM,HARD,N,N,N,N,1.0,17.0,20.0,19.0,0.0,0.0,0.0,0.0
2020,15,OCO,MEDIUM,MEDIUM,MEDIUM,HARD,N,N,N,N,1.0,16.0,17.0,23.0,0.0,0.0,0.0,0.0
2020,15,PER,MEDIUM,MEDIUM,HARD,HARD,N,N,N,N,1.0,19.0,16.0,18.0,0.0,0.0,0.0,0.0
2020,15,RAI,MEDIUM,MEDIUM,HARD,MEDIUM,N,N,N,N,1.0,16.0,23.0,16.0,0.0,0.0,0.0,0.0
2020,15,RIC,MEDIUM,MEDIUM,HARD,HARD,N,N,N,N,1.0,15.0,20.0,21.0,0.0,0.0,0.0,0.0
2020,15,RUS,MEDIUM,MEDIUM,HARD,MEDIUM,N,N,N,N,1.0,19.0,19.0,17.0,0.0,0.0,0.0,0.0
2020,15,SAI,SOFT,SOFT,MEDIUM,HARD,N,N,N,N,1.0,20.0,18.0,18.0,0.0,0.0,0.0,0.0
2020,15,STR,MEDIUM,MEDIUM,N,N,N,N,N,N,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,15,VER,MEDIUM,MEDIUM,HARD,HARD,MEDIUM,N,N,N,1.0,19.0,14.0,12.0,11.0,0.0,0.0,0.0
2020,15,VET,MEDIUM,HARD,MEDIUM,HARD,N,N,N,N,1.0,19.0,19.0,17.0,0.0,0.0,0.0,0.0
2020,16,AIT,MEDIUM,HARD,MEDIUM,SOFT,N,N,N,N,31.0,23.0,5.0,28.0,0.0,0.0,0.0,0.0
2020,16,ALB,MEDIUM,HARD,SOFT,N,N,N,N,N,47.0,15.0,25.0,0.0,0.0,0.0,0.0,0.0
2020,16,BOT,MEDIUM,HARD,HARD,N,N,N,N,N,49.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0
2020,16,FIT,SOFT,MEDIUM,SOFT,SOFT,N,N,N,N,31.0,22.0,10.0,24.0,0.0,0.0,0.0,0.0
2020,16,GAS,SOFT,MEDIUM,HARD,N,N,N,N,N,28.0,23.0,36.0,0.0,0.0,0.0,0.0,0.0
2020,16,GIO,MEDIUM,HARD,MEDIUM,N,N,N,N,N,26.0,28.0,33.0,0.0,0.0,0.0,0.0,0.0
2020,16,KVY,SOFT,MEDIUM,HARD,N,N,N,N,N,27.0,26.0,34.0,0.0,0.0,0.0,0.0,0.0
2020,16,LAT,SOFT,MEDIUM,N,N,N,N,N,N,27.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,16,LEC,SOFT,N,N,N,N,N,N,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,16,MAG,SOFT,MEDIUM,SOFT,N,N,N,N,N,26.0,28.0,33.0,0.0,0.0,0.0,0.0,0.0
2020,16,NOR,SOFT,MEDIUM,MEDIUM,N,N,N,N,N,20.0,34.0,33.0,0.0,0.0,0.0,0.0,0.0
2020,16,OCO,MEDIUM,HARD,N,N,N,N,N,N,41.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,16,PER,SOFT,MEDIUM,HARD,N,N,N,N,N,1.0,46.0,40.0,0.0,0.0,0.0,0.0,0.0
2020,16,RAI,MEDIUM,HARD,MEDIUM,SOFT,N,N,N,N,23.0,31.0,8.0,25.0,0.0,0.0,0.0,0.0
2020,16,RIC,SOFT,MEDIUM,HARD,N,N,N,N,N,29.0,26.0,32.0,0.0,0.0,0.0,0.0,0.0
2020,16,RUS,MEDIUM,HARD,MEDIUM,MEDIUM,SOFT,N,N,N,45.0,17.0,1.0,15.0,9.0,0.0,0.0,0.0
2020,16,SAI,SOFT,MEDIUM,MEDIUM,N,N,N,N,N,28.0,27.0,32.0,0.0,0.0,0.0,0.0,0.0
2020,16,STR,SOFT,MEDIUM,N,N,N,N,N,N,42.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,16,VER,SOFT,N,N,N,N,N,N,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,16,VET,MEDIUM,HARD,SOFT,SOFT,N,N,N,N,31.0,23.0,9.0,24.0,0.0,0.0,0.0,0.0
2020,17,ALB,SOFT,HARD,N,N,N,N,N,N,10.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,17,BOT,MEDIUM,HARD,N,N,N,N,N,N,10.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,17,FIT,MEDIUM,HARD,MEDIUM,SOFT,N,N,N,N,10.0,24.0,14.0,5.0,0.0,0.0,0.0,0.0
2020,17,GAS,SOFT,HARD,N,N,N,N,N,N,10.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,17,GIO,MEDIUM,HARD,N,N,N,N,N,N,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,17,HAM,MEDIUM,HARD,N,N,N,N,N,N,10.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,17,KVY,SOFT,HARD,N,N,N,N,N,N,10.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,17,LAT,MEDIUM,HARD,MEDIUM,N,N,N,N,N,11.0,24.0,19.0,0.0,0.0,0.0,0.0,0.0
2020,17,LEC,MEDIUM,HARD,N,N,N,N,N,N,22.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,17,MAG,HARD,MEDIUM,MEDIUM,N,N,N,N,N,31.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0
2020,17,NOR,SOFT,HARD,N,N,N,N,N,N,10.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,17,OCO,MEDIUM,HARD,N,N,N,N,N,N,10.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,17,PER,HARD,N,N,N,N,N,N,N,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,17,RAI,MEDIUM,HARD,N,N,N,N,N,N,10.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,17,RIC,HARD,MEDIUM,N,N,N,N,N,N,39.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,17,RUS,MEDIUM,HARD,N,N,N,N,N,N,10.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,17,SAI,MEDIUM,HARD,N,N,N,N,N,N,10.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,17,STR,SOFT,HARD,N,N,N,N,N,N,10.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,17,VER,MEDIUM,HARD,N,N,N,N,N,N,10.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,17,VET,HARD,MEDIUM,N,N,N,N,N,N,35.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,1,ALO,SOFT,MEDIUM,HARD,N,N,N,N,N,11.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0
2021,1,BOT,MEDIUM,HARD,HARD,MEDIUM,N,N,N,N,16.0,14.0,24.0,2.0,0.0,0.0,0.0,0.0
2021,1,GAS,MEDIUM,HARD,MEDIUM,HARD,N,N,N,N,4.0,15.0,20.0,13.0,0.0,0.0,0.0,0.0
2021,1,GIO,MEDIUM,HARD,MEDIUM,N,N,N,N,N,12.0,18.0,25.0,0.0,0.0,0.0,0.0,0.0
2021,1,HAM,MEDIUM,HARD,HARD,N,N,N,N,N,13.0,15.0,29.0,0.0,0.0,0.0,0.0,0.0
2021,1,LAT,SOFT,MEDIUM,MEDIUM,N,N,N,N,N,14.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0
2021,1,LEC,SOFT,MEDIUM,HARD,N,N,N,N,N,12.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0
2021,1,MAZ,MEDIUM,N,N,N,N,N,N,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,1,MSC,MEDIUM,MEDIUM,HARD,N,N,N,N,N,14.0,19.0,22.0,0.0,0.0,0.0,0.0,0.0
2021,1,NOR,SOFT,MEDIUM,HARD,N,N,N,N,N,12.0,21.0,23.0,0.0,0.0,0.0,0.0,0.0
2021,1,OCO,SOFT,MEDIUM,HARD,N,N,N,N,N,13.0,18.0,24.0,0.0,0.0,0.0,0.0,0.0
2021,1,PER,N,MEDIUM,HARD,MEDIUM,N,N,N,N,0.0,2.0,36.0,18.0,0.0,0.0,0.0,0.0
2021,1,RAI,MEDIUM,HARD,MEDIUM,N,N,N,N,N,13.0,16.0,27.0,0.0,0.0,0.0,0.0,0.0
2021,1,RIC,SOFT,MEDIUM,HARD,N,N,N,N,N,13.0,19.0,24.0,0.0,0.0,0.0,0.0,0.0
2021,1,RUS,SOFT,MEDIUM,MEDIUM,N,N,N,N,N,13.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0
2021,1,SAI,SOFT,MEDIUM,HARD,N,N,N,N,N,15.0,22.0,19.0,0.0,0.0,0.0,0.0,0.0
2021,1,STR,SOFT,MEDIUM,HARD,N,N,N,N,N,12.0,16.0,28.0,0.0,0.0,0.0,0.0,0.0
2021,1,TSU,MEDIUM,HARD,HARD,N,N,N,N,N,15.0,18.0,23.0,0.0,0.0,0.0,0.0,0.0
2021,1,VER,MEDIUM,MEDIUM,HARD,N,N,N,N,N,17.0,22.0,17.0,0.0,0.0,0.0,0.0,0.0
2021,1,VET,MEDIUM,HARD,N,N,N,N,N,N,24.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2,ALO,INTERMEDIATE,MEDIUM,MEDIUM,MEDIUM,N,N,N,N,28.0,4.0,1.0,30.0,0.0,0.0,0.0,0.0
2021,2,BOT,INTERMEDIATE,MEDIUM,N,N,N,N,N,N,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2,GAS,WET,INTERMEDIATE,MEDIUM,MEDIUM,MEDIUM,N,N,N,14.0,12.0,6.0,1.0,30.0,0.0,0.0,0.0
2021,2,GIO,INTERMEDIATE,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,N,N,27.0,5.0,1.0,7.0,22.0,0.0,0.0,0.0
2021,2,HAM,INTERMEDIATE,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,N,N,28.0,3.0,1.0,1.0,30.0,0.0,0.0,0.0
2021,2,LAT,INTERMEDIATE,N,N,N,N,N,N,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2,LEC,INTERMEDIATE,MEDIUM,MEDIUM,N,N,N,N,N,28.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0
2021,2,MAZ,WET,INTERMEDIATE,SOFT,MEDIUM,MEDIUM,N,N,N,12.0,11.0,8.0,1.0,29.0,0.0,0.0,0.0
2021,2,MSC,WET,INTERMEDIATE,SOFT,MEDIUM,MEDIUM,N,N,N,5.0,16.0,10.0,1.0,29.0,0.0,0.0,0.0
2021,2,NOR,INTERMEDIATE,MEDIUM,SOFT,N,N,N,N,N,28.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0
2021,2,OCO,WET,INTERMEDIATE,MEDIUM,SOFT,MEDIUM,MEDIUM,N,N,1.0,26.0,4.0,1.0,1.0,30.0,0.0,0.0
2021,2,PER,INTERMEDIATE,MEDIUM,SOFT,N,N,N,N,N,28.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0
2021,2,RAI,INTERMEDIATE,MEDIUM,MEDIUM,MEDIUM,N,N,N,N,26.0,6.0,1.0,30.0,0.0,0.0,0.0,0.0
2021,2,RIC,INTERMEDIATE,MEDIUM,SOFT,N,N,N,N,N,27.0,6.0,30.0,0.0,0.0,0.0,0.0,0.0
2021,2,RUS,INTERMEDIATE,MEDIUM,N,N,N,N,N,N,26.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2,SAI,INTERMEDIATE,MEDIUM,MEDIUM,N,N,N,N,N,27.0,6.0,30.0,0.0,0.0,0.0,0.0,0.0
2021,2,STR,INTERMEDIATE,MEDIUM,MEDIUM,MEDIUM,N,N,N,N,27.0,5.0,1.0,30.0,0.0,0.0,0.0,0.0
2021,2,TSU,INTERMEDIATE,MEDIUM,SOFT,SOFT,N,N,N,N,25.0,7.0,1.0,30.0,0.0,0.0,0.0,0.0
2021,2,VER,INTERMEDIATE,MEDIUM,MEDIUM,N,N,N,N,N,27.0,6.0,30.0,0.0,0.0,0.0,0.0,0.0
2021,2,VET,INTERMEDIATE,INTERMEDIATE,MEDIUM,MEDIUM,SOFT,SOFT,N,N,3.0,17.0,2.0,10.0,1.0,28.0,0.0,0.0
2021,3,ALO,MEDIUM,MEDIUM,MEDIUM,HARD,N,N,N,N,2.0,1.0,37.0,26.0,0.0,0.0,0.0,0.0
2021,3,BOT,MEDIUM,MEDIUM,MEDIUM,HARD,SOFT,N,N,N,2.0,1.0,33.0,27.0,3.0,0.0,0.0,0.0
2021,3,GAS,SOFT,SOFT,SOFT,MEDIUM,N,N,N,N,2.0,1.0,21.0,42.0,0.0,0.0,0.0,0.0
2021,3,GIO,MEDIUM,MEDIUM,MEDIUM,HARD,N,N,N,N,2.0,1.0,19.0,43.0,0.0,0.0,0.0,0.0
2021,3,HAM,MEDIUM,MEDIUM,MEDIUM,HARD,N,N,N,N,2.0,1.0,34.0,29.0,0.0,0.0,0.0,0.0
2021,3,LAT,MEDIUM,MEDIUM,MEDIUM,HARD,N,N,N,N,2.0,1.0,21.0,40.0,0.0,0.0,0.0,0.0
2021,3,LEC,MEDIUM,MEDIUM,MEDIUM,HARD,N,N,N,N,2.0,1.0,22.0,41.0,0.0,0.0,0.0,0.0
2021,3,MAZ,MEDIUM,MEDIUM,MEDIUM,HARD,SOFT,N,N,N,2.0,1.0,28.0,12.0,21.0,0.0,0.0,0.0
